title,overview,genres,emotion,link
DAKAICHI - I'm being harassed by the sexiest man of the year - the Movie: Spain Arc,"Azumaya and Takato are set to star in ""Blood Wedding,"" a two-person play that incorporates flamenco dancing; Takato decides to travel to Spain to learn about passion.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/820530
A Goofy Movie,"An endearing modern-day story about how the lovable Goof bonds with his teenage son Max on a hilarious cross-country road trip. En route to the ol' fishing hole, they find themselves up to their floppy ears in misadventure!","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/15789
Kirara,"While heading towards her own wedding, Kirara Imai dies in a car accident. Deeply frustrated for being unable to accomplish her dreams beside Konpei Asai, she asks for the opportunity of being with him once again. Kirara is able to return, but she goes back eight years in time as a ghost. There she is able to meet Konpei and herself when they still weren't a couple.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/171106
The Quintessential Quintuplets Movie,"When five lovely young girls who hate studying hire part-time tutor Futaro, he guides not only their education but also their hearts. Time spent has brought them all closer, with feelings growing within the girls and Futaro. As they finish their third year of high school and their last school festival approaches, they set their sights on what’s next. Is there a future with one of them and Futaro?","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/820067
Those Science Freaks,"Haruki spends most of his time with friends and fellow classmates Airi and Ayana. All seems well, that is until Airi and Ayana form separate clubs, the Mechanical Science Club and the Chemical Science Club. The two vie for Haruki's attention and hilarious chaos usually follows all attempts to make him join.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/403039
Sailor Moon S the Movie: Hearts in Ice,"As Usagi and her friends enjoy Christmas vacation, an unusual and fierce snowstorm hits town... The evil Snow Queen Kaguya has returned to claim Earth as her own. Crucial to Queen Kaguya's plan is a magical crystal from outer space, approaching Earth disguised as a comet. Once she gets hold of the crystal, she will have the power to suck away all life energy and cover the Earth in ice. Will Sailor Moon find the crystal before Queen Kaguya? Will her powers be enough to save the Earth from permanent winter? All hope lies with the Legendary Ultimate Scout Power!","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/30575
Ride Your Wave,"Hinako is a surf-loving college student who has just moved to a small seaside town. When a sudden fire breaks out at her apartment building, she is rescued by Minato, a handsome firefighter, and the two soon fall in love.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/530079
Tamako Love Story,"Devoted to her family’s rice-cake–making business and the high school baton club, Tamako is a little slow when it comes to love. She’s oblivious to her childhood friend Mochizo’s affections, even though all their friends know. With graduation closing in and Mochizo leaving for Tokyo, will Tamako realise her feelings and tell him in time?","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/257475
"Night Is Short, Walk On Girl","As a group of university students go out for a night on the town, a sophomore known only as ""The Girl with Black Hair"" experiences a series of surreal encounters with the local nightlife – all the while unaware of the romantic longings of ""Senpai"", a senior student who has been creating increasingly fantastic and contrived reasons to run into her in an effort to win her heart.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/430214
Under the Boardwalk,"Two crabs embark on an epic journey to get home after a storm sweeps them away. Their courage soon unites their families, paving the way for great summers to come.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/609271
Sailor Moon SuperS: The Movie - Black Dream Hole,"The wicked Badiyanu has come to capture all Earth's children to gain enough power to absorb the planet in her Black Dream Hole. The Black Dream Hole is in Badiyanu's castle and absorbs the dream energy from children. The more children Badiyanu kidnaps, the larger the dream hole gets. The Sailor Team must save Earth's children and prevent the Black Dream Hole from enveloping the entire planet!","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/28460
Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,"In the city of Orario, beneath an impossibly tall tower, lies the dungeon. Only adventurers who form partnerships with the gods themselves have any hope of defeating the monsters that lie within. But the dungeon is not the only place where monsters exist. Far from Orario, in the ruins of an ancient city, a new threat arises. To counter this threat, the goddess Artemis has come to Orario in search of a champion—but it’s not Ais Wallenstein (the legendary Sword Princess) nor Ottar (the strongest warrior to ever enter the dungeon) that she chooses. Rather it is Bell Cranel, a newbie adventurer partnered with a low-tier goddess.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/553835
Alpha and Omega,"Two young wolves at opposite ends of their pack's social order are thrown together into a foreign land and need each other to return home, but love complicates everything.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/12819
Teasing Master Takagi-san: The Movie,"Takagi and Nishikata’s final summer in junior high is about to begin, and it’s already off to a heartwarming start! When the pair find an abandoned kitten, they decide to work together and take care of Hana, their adorable new companion until they can locate its missing mother.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/938567
Kaguya-sama: Love Is War -The First Kiss That Never Ends-,"After pining for one another and plotting for so long, Kaguya Shinomiya and Miyuki Shirogane finally have their climactic first kiss. However, they struggle to define their relationship. After all, how much of their true selves have they really shown to one another?","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/997317
Urusei Yatsura: Remember My Love,"The third film finds Ataru transformed into a pink hippopotamus, which sends Lum chasing after the wicked magician responsible, with catastrophic results. With Lum gone, her friends decide that there is no reason to remain, and so Tomobiki slowly returns to normal. The highlight of the film is a high speed chase scene with an angry Lum flying after the mysterious Ruu through the city at night and into a hall of mirrors (and illusion ). Ataru's true feelings for Lum are probably more obvious in this film than any of the others.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/150024
Mind Game,"Nishi is a loser who has a crush on his childhood girlfriend. After an encounter with the Japanese mafia, he journeys to heaven and back, and ends up trapped in an even more unlikely place.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/21712
Charming,"Three fairy tale princesses find themselves engaged to the same guy, Prince Charming.","['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/354279
Anomalisa,An inspirational speaker becomes reinvigorated after meeting a lively woman who shakes up his mundane existence.,"['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/291270
My Next Life as a Villainess: All Routes Lead to Doom! -The Movie-,Catarina comes across a traveling circus and meets Aaqil. She must uncover the truth and avoid doom flags!,"['Comedy', 'Animation', 'Romance']",happy,https://www.themoviedb.org/movie/997086
